"parent" "sex" "offspring" "chrom" "left" "right" "meiosis" "distance_to_next" "dodgy_chromosome"
"8981805" "M" "8L30782" 22 927561 2490684 "8981805_8L30782" NA "no"
"8981805" "M" "8L30782" 23 4827880 4929672 "8981805_8L30782" NA "no"
"8981805" "M" "8L30782" 26 1709827 3098894 "8981805_8L30782" NA "no"
"8981805" "M" "8L30782" 29 55541458 55649544 "8981805_8L30782" NA "no"
"8981805" "M" "8L48479" 1 3750615 3963236 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 2 20423089 20471053 "8981805_8L48479" 108123918 "no"
"8981805" "M" "8L48479" 2 128594971 128840339 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 4 59955593 60123524 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 6 18009795 18345099 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 9 4194773 4601250 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 10 18869273 18977864 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 11 18335767 19559675 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 14 6542606 6606853 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 15 3322594 3382242 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 19 6413308 6867529 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 20 11964866 12986133 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 23 1397953 2502118 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 24 236194 1150460 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 26 411425 861749 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 28 2158307 3338328 "8981805_8L48479" NA "no"
"8981805" "M" "8L48479" 29 66346196 66501597 "8981805_8L48479" NA "no"
"8981805" "M" "8L52934" 1 20271219 20448484 "8981805_8L52934" 89396172 "no"
"8981805" "M" "8L52934" 1 109844656 110238760 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 3 106331080 106425004 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 7 31805852 31943415 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 8 40621568 40784412 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 11 13062592 13717709 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 13 15541584 15752711 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 15 8492832 8585618 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 17 6983763 7135719 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 21 3205947 4126329 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 23 3462443 3632963 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 24 46566 606239 "8981805_8L52934" NA "no"
"8981805" "M" "8L52934" 26 1709827 3098894 "8981805_8L52934" NA "no"
"8981820" "F" "8L89512" 1 44842630 45010134 "8981820_8L89512" 38841769 "no"
"8981820" "F" "8L89512" 1 83851903 83885803 "8981820_8L89512" 27627844 "no"
"8981820" "F" "8L89512" 1 111513647 112673038 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 2 51138046 51352273 "8981820_8L89512" 80260348 "no"
"8981820" "F" "8L89512" 2 131612621 131782110 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 3 4392843 5200285 "8981820_8L89512" 71515640 "no"
"8981820" "F" "8L89512" 3 76715925 76889978 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 6 14799715 14998171 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 7 29130385 29262277 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 8 469643 1486046 "8981820_8L89512" 44466828 "no"
"8981820" "F" "8L89512" 8 45952874 46553220 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 11 17682848 18409032 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 12 5109976 6011074 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 13 15752711 16707224 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 14 4208977 7985016 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 15 10814342 11287554 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 17 8128910 9018118 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 18 3648842 3747227 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 19 1875764 3035549 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 24 3464116 3658925 "8981820_8L89512" NA "no"
"8981820" "F" "8L89512" 29 63092716 63263876 "8981820_8L89512" NA "no"
"8981820" "F" "8L89519" 1 51575258 51727919 "8981820_8L89519" 46084679 "no"
"8981820" "F" "8L89519" 1 97812598 99926470 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 2 20435519 20588840 "8981820_8L89519" 10182702 "no"
"8981820" "F" "8L89519" 2 30771542 31100954 "8981820_8L89519" 74093495 "no"
"8981820" "F" "8L89519" 2 105194449 105330439 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 3 14870406 15402035 "8981820_8L89519" 52720893 "no"
"8981820" "F" "8L89519" 3 68122928 68453057 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 4 2493267 2745964 "8981820_8L89519" 24910880 "no"
"8981820" "F" "8L89519" 4 27656844 27666202 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 5 45134229 45381226 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 6 13462582 14366545 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 7 33929432 34285944 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 9 6630920 6831319 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 10 17642332 18594598 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 14 4208977 7996628 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 20 6969878 8103178 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 21 609252 1987074 "8981820_8L89519" NA "no"
"8981820" "F" "8L89519" 29 64587165 64767294 "8981820_8L89519" NA "no"
"8981822" "M" "8L48610" 1 48309 936934 "8981822_8L48610" NA "no"
"8981822" "M" "8L57880" 1 4278356 4515991 "8981822_8L57880" 48596024 "no"
"8981822" "M" "8L57880" 1 53112015 53256057 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 2 29161604 30231410 "8981822_8L57880" 114881208 "no"
"8981822" "M" "8L57880" 2 145112618 145345103 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 3 62424550 62947077 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 5 21092690 21587378 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 6 13825818 14513121 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 8 38135612 38492109 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 11 16508180 17462346 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 12 15370717 16595973 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 13 15584042 16936205 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 15 9912950 10734944 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 17 8511906 8783660 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 20 1808711 2816090 "8981822_8L57880" NA "no"
"8981822" "M" "8L57880" 26 1787308 3211186 "8981822_8L57880" NA "no"
"8981822" "M" "8L89371" 1 48309 124091 "8981822_8L89371" 21853810 "no"
"8981822" "M" "8L89371" 1 21977901 22059972 "8981822_8L89371" 79871807 "no"
"8981822" "M" "8L89371" 1 101931779 102515356 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 2 47473159 47579176 "8981822_8L89371" 65168482 "no"
"8981822" "M" "8L89371" 2 112747658 112850573 "8981822_8L89371" 31484488 "no"
"8981822" "M" "8L89371" 2 144335061 144704023 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 3 45915888 46016830 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 4 46336063 46640305 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 5 7247068 7355411 "8981822_8L89371" 37729504 "no"
"8981822" "M" "8L89371" 5 45084915 45391105 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 7 5274440 5470278 "8981822_8L89371" 28020850 "no"
"8981822" "M" "8L89371" 7 33491128 33537012 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 8 37832174 37908565 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 9 5216959 5326017 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 11 2825845 2850806 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 12 18591011 19394658 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 17 5880941 6754340 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 18 4197850 4284577 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 22 1165341 2868620 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 26 1311807 1709827 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 28 628659 1364500 "8981822_8L89371" NA "no"
"8981822" "M" "8L89371" 29 41603164 41679264 "8981822_8L89371" 20762761 "no"
"8981822" "M" "8L89371" 29 62442025 62546392 "8981822_8L89371" NA "no"
"8981823" "M" "8981027" 1 19791253 20171848 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 2 20643289 21014905 "8981823_8981027" 11173787 "no"
"8981823" "M" "8981027" 2 32188692 32281628 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 3 6756777 7204503 "8981823_8981027" 66370806 "no"
"8981823" "M" "8981027" 3 73575309 73813001 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 4 4067610 4519079 "8981823_8981027" 48808946 "no"
"8981823" "M" "8981027" 4 53328025 53694082 "8981823_8981027" 14064599 "no"
"8981823" "M" "8981027" 4 67758681 70245942 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 5 51319158 51462651 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 6 13288140 13393295 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 7 10226101 10570628 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 8 7137846 7299361 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 10 12646668 12781683 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 11 9946290 10055222 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 12 10990121 11078102 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 18 7364771 8056287 "8981823_8981027" 2346147 "no"
"8981823" "M" "8981027" 18 10402434 11285921 "8981823_8981027" NA "no"
"8981823" "M" "8981027" 26 1787308 3098894 "8981823_8981027" 2684123 "no"
"8981823" "M" "8981027" 26 5783017 6890404 "8981823_8981027" NA "no"
"8981823" "M" "8L19919" 1 36026873 36325635 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 2 7827365 8155222 "8981823_8L19919" 134135687 "no"
"8981823" "M" "8L19919" 2 142290909 142481195 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 3 67632898 68092095 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 4 25967353 26077858 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 5 57116269 57257516 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 6 2195786 2850389 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 9 297734 538068 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 13 12463449 12853703 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 15 12506026 13163866 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 17 9018898 9482957 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 18 5795054 6105835 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 19 6135077 6575877 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 23 3664833 4878862 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 24 276637 1674270 "8981823_8L19919" NA "no"
"8981823" "M" "8L19919" 29 47178353 47545814 "8981823_8L19919" NA "no"
"8981823" "M" "8L49910" 4 14170044 14268252 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 5 13061365 13330011 "8981823_8L49910" 44410431 "no"
"8981823" "M" "8L49910" 5 57740442 57834128 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 7 6261363 6297854 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 9 6298091 6424411 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 10 19714663 20513155 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 14 699573 1756672 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 15 3904042 4647222 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 19 7852249 8001779 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 20 3782682 3896572 "8981823_8L49910" 4421900 "no"
"8981823" "M" "8L49910" 20 8318472 8479502 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 21 804194 2057950 "8981823_8L49910" NA "no"
"8981823" "M" "8L49910" 29 967372 1487204 "8981823_8L49910" 48457310 "no"
"8981823" "M" "8L49910" 29 49944514 50021942 "8981823_8L49910" NA "no"
"8981832" "M" "8L64856" 5 6686553 6832732 "8981832_8L64856" 30922788 "no"
"8981832" "M" "8L64856" 5 37755520 38185213 "8981832_8L64856" 21307413 "no"
"8981832" "M" "8L64856" 5 59492626 60367418 "8981832_8L64856" NA "no"
"8981832" "M" "8L64856" 6 19540494 19774341 "8981832_8L64856" NA "no"
"8981832" "M" "8L64856" 9 1341129 2009711 "8981832_8L64856" NA "no"
"8981832" "M" "8L64856" 19 5901914 6363315 "8981832_8L64856" NA "no"
"8981832" "M" "8L64856" 24 608659 1150460 "8981832_8L64856" NA "no"
"8981850" "M" "8118424" 1 105892151 106257982 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 8 6651074 6728662 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 9 3699572 3919643 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 10 19788143 20537933 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 11 3958273 4213874 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 13 11250534 11980116 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 14 6396176 6529413 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 18 2178585 2811550 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 20 1368340 1568532 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 23 1010691 2226897 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 24 3991310 4580663 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 26 1222381 3420481 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 28 852714 1881822 "8981850_8118424" NA "no"
"8981850" "M" "8118424" 29 63835158 64561209 "8981850_8118424" NA "no"
"8981850" "M" "8118425" 1 31867255 32074680 "8981850_8118425" 77356216 "no"
"8981850" "M" "8118425" 1 109430896 109545217 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 2 21384680 21727464 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 3 4714313 5504324 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 4 62440600 62501188 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 5 10497162 10880290 "8981850_8118425" 45757546 "no"
"8981850" "M" "8118425" 5 56637836 56893899 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 8 43654451 44598247 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 9 3919643 4190738 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 10 3924517 4227056 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 12 15917126 16436889 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 13 15584042 17146526 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 17 8202249 8942561 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 18 5487280 5713057 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 19 25155 2211578 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 26 239686 861749 "8981850_8118425" NA "no"
"8981850" "M" "8118425" 29 47321157 47506008 "8981850_8118425" NA "no"
"8981850" "M" "8118430" 1 19915209 20085029 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 3 100549580 100842938 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 4 54310677 54518836 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 5 39880534 40115952 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 6 1350543 1604560 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 7 15781461 16376497 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 8 42731991 42998712 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 10 9145574 9302982 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 11 17541582 17682848 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 12 18607490 19394658 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 14 9663415 9824413 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 15 13123085 13296260 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 17 5936057 6142940 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 18 6954897 7266331 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 20 2276946 2617735 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 21 3178350 3205427 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 23 2977661 4658992 "8981850_8118430" NA "no"
"8981850" "M" "8118430" 27 3246831 3626746 "8981850_8118430" NA "no"
"8981850" "M" "8816921" 1 5050547 5175850 "8981850_8816921" 106109327 "no"
"8981850" "M" "8816921" 1 111285177 111924372 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 2 757002 861918 "8981850_8816921" 56719377 "no"
"8981850" "M" "8816921" 2 57581295 57964674 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 3 24243612 24730428 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 4 64083406 64311993 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 5 26151859 26276291 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 6 6424979 6633879 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 9 9325566 9381610 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 14 268263 2120520 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 17 6754340 7089901 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 18 4712169 4801857 "8981850_8816921" NA "no"
"8981850" "M" "8816921" 29 1911210 2151201 "8981850_8816921" NA "no"
"8981850" "M" "8981792" 2 102321381 102470223 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 3 99956855 100096226 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 5 56106419 56492741 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 6 4854650 5029649 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 8 13922236 14034757 "8981850_8981792" 29457615 "no"
"8981850" "M" "8981792" 8 43492372 44465637 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 9 19532527 20103721 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 10 4992316 5154981 "8981850_8981792" 14175450 "no"
"8981850" "M" "8981792" 10 19330431 19837993 "8981850_8981792" 1127310 "no"
"8981850" "M" "8981792" 10 20965303 21008136 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 11 6026102 6154072 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 12 16930035 17315610 "8981850_8981792" 607808 "no"
"8981850" "M" "8981792" 12 17923418 18297589 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 15 8329396 8467613 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 17 3286990 3541247 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 20 8318472 9124708 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 21 1241426 1931513 "8981850_8981792" NA "no"
"8981850" "M" "8981792" 26 1222381 3420481 "8981850_8981792" NA "no"
"8981850" "M" "8L26581" 1 105545548 105729495 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 2 138619095 138955320 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 3 103344796 103465129 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 4 1392809 1586489 "8981850_8L26581" 640166 "no"
"8981850" "M" "8L26581" 4 2226655 2287261 "8981850_8L26581" 357803 "no"
"8981850" "M" "8L26581" 4 2645064 2857774 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 5 6310410 6463850 "8981850_8L26581" 48774621 "no"
"8981850" "M" "8L26581" 5 55238471 55463389 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 7 29245046 29338411 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 8 40627100 40788607 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 9 19532527 20508716 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 10 1697518 2550122 "8981850_8L26581" 12361499 "no"
"8981850" "M" "8L26581" 10 14911621 15040652 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 11 17541582 18301560 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 13 6541358 6672181 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 14 4726250 5112357 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 15 6172693 6375532 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 18 6195664 6468494 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 19 3214105 3478086 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 20 4168982 4255774 "8981850_8L26581" NA "no"
"8981850" "M" "8L26581" 29 47509767 47610907 "8981850_8L26581" NA "no"
"8981850" "M" "8L89334" 1 6405741 6508171 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 2 7132850 7235226 "8981850_8L89334" 40878774 "no"
"8981850" "M" "8L89334" 2 48114000 48265154 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 3 17573704 17777054 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 4 67838589 70334857 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 5 12544753 12856651 "8981850_8L89334" 43177426 "no"
"8981850" "M" "8L89334" 5 56034077 56415826 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 7 31131459 31497811 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 12 13784025 14084239 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 13 9447672 9764270 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 14 5906530 6096819 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 15 1631237 2063852 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 18 10402434 11285921 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 19 8001779 8070560 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 20 10671728 10999690 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 21 464095 670665 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 22 1165341 2868620 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 26 1222381 3420481 "8981850_8L89334" NA "no"
"8981850" "M" "8L89334" 29 2475293 2487503 "8981850_8L89334" NA "no"
"8981850" "M" "8L89471" 1 108539082 108686578 "8981850_8L89471" NA "no"
"8981850" "M" "8L89471" 2 9436495 9830940 "8981850_8L89471" NA "no"
"8981850" "M" "8L89471" 3 12181616 12481955 "8981850_8L89471" NA "no"
"8981850" "M" "8L89471" 5 30275422 30788905 "8981850_8L89471" NA "no"
"8981850" "M" "8L89471" 7 22668938 22898958 "8981850_8L89471" NA "no"
"8981850" "M" "8L89471" 8 48098368 48381554 "8981850_8L89471" NA "no"
